id,student_id,question_id,topic,subtopic,question_level,answer,date,duration,option_selected
4737,1220,457,18,10,4,0,2020-01-04 18:38:18+00,,
4738,1220,450,18,10,2,1,2020-01-04 18:38:18+00,,
4739,1220,428,18,10,2,0,2020-01-04 18:38:18+00,,
4740,1220,436,18,10,4,0,2020-01-04 18:38:18+00,,
4741,1220,422,18,10,4,0,2020-01-04 18:38:18+00,,
4742,1220,455,18,10,4,0,2020-01-04 18:38:18+00,,
4743,1220,433,18,10,2,0,2020-01-04 18:41:04+00,,
4744,1220,454,18,10,4,0,2020-01-04 18:41:04+00,,
4745,1220,455,18,10,4,0,2020-01-04 18:41:04+00,,
4746,1220,422,18,10,4,0,2020-01-04 18:41:04+00,,
4747,1220,429,18,10,2,0,2020-01-04 18:41:04+00,,
4748,1220,423,18,10,4,0,2020-01-04 18:41:04+00,,
4749,1220,428,18,10,2,-1,2020-01-04 18:49:06+00,,
4750,1220,426,18,10,4,-1,2020-01-04 18:49:06+00,,
4751,1220,431,18,10,4,-1,2020-01-04 18:49:06+00,,
4752,1220,422,18,10,4,-1,2020-01-04 18:49:06+00,,
4753,1220,317,18,10,2,-1,2020-01-04 18:49:06+00,,
4754,1220,425,18,10,4,0,2020-01-04 18:49:06+00,,
4755,1220,434,18,10,3,0,2020-01-04 18:52:53+00,,
4756,1220,455,18,10,4,0,2020-01-04 18:52:53+00,,
4757,1220,425,18,10,4,1,2020-01-04 18:52:53+00,,
4758,1220,421,18,10,4,0,2020-01-04 18:52:53+00,,
4759,1220,438,18,10,2,0,2020-01-04 18:52:53+00,,
4760,1220,415,18,10,4,1,2020-01-04 18:52:53+00,,
4782,1220,415,18,10,4,0,2020-01-04 19:08:47+00,,
4783,1220,453,18,10,4,-1,2020-01-04 19:08:47+00,,
4784,1220,416,18,10,2,1,2020-01-04 19:08:47+00,,
4785,1220,452,18,10,4,-1,2020-01-04 19:08:47+00,,
4786,1220,436,18,10,4,-1,2020-01-04 19:08:47+00,,
4787,1220,435,18,10,3,-1,2020-01-04 19:08:47+00,,
4788,1220,421,18,10,4,0,2020-01-04 19:08:47+00,,
4789,1319,453,18,10,4,1,2020-01-04 19:26:01+00,,
4790,1319,457,18,10,4,0,2020-01-04 19:26:01+00,,
4791,1319,416,18,10,2,0,2020-01-04 19:26:01+00,,
4792,1319,421,18,10,4,1,2020-01-04 19:26:01+00,,
4793,1319,433,18,10,2,0,2020-01-04 19:26:01+00,,
4794,1319,423,18,10,4,1,2020-01-04 19:26:01+00,,
4795,1319,452,18,10,4,1,2020-01-04 19:26:01+00,,
4796,1220,459,18,10,4,1,2020-01-04 19:42:10+00,,
4797,1220,433,18,10,2,0,2020-01-04 19:42:10+00,,
4798,1220,454,18,10,4,1,2020-01-04 19:42:10+00,,
4799,1220,453,18,10,4,0,2020-01-04 19:42:10+00,,
4800,1220,452,18,10,4,1,2020-01-04 19:42:10+00,,
4801,1220,436,18,10,4,0,2020-01-04 19:42:10+00,,
4802,1220,425,18,10,4,1,2020-01-04 19:51:55+00,,
4803,1220,426,18,10,4,1,2020-01-04 19:51:55+00,,
4804,1220,459,18,10,4,0,2020-01-04 19:51:55+00,,
4805,1220,457,18,10,4,1,2020-01-04 19:51:55+00,,
4806,1220,317,18,10,2,0,2020-01-04 19:51:55+00,,
4807,1220,434,18,10,3,0,2020-01-04 19:51:55+00,,
4815,1220,434,18,10,3,-1,2020-01-04 20:01:00+00,,
4816,1220,317,18,10,2,0,2020-01-04 20:01:00+00,,
4817,1220,426,18,10,4,1,2020-01-04 20:01:00+00,,
4818,1220,429,18,10,2,0,2020-01-04 20:01:00+00,,
4819,1220,454,18,10,4,0,2020-01-04 20:01:00+00,,
4820,1220,433,18,10,2,1,2020-01-04 20:01:00+00,,
4821,1220,423,18,10,4,1,2020-01-04 20:18:53+00,,
4822,1220,313,18,10,2,0,2020-01-04 20:18:53+00,,
4823,1220,425,18,10,4,0,2020-01-04 20:18:53+00,,
4824,1220,435,18,10,3,1,2020-01-04 20:18:53+00,,
4825,1220,450,18,10,2,1,2020-01-04 20:18:53+00,,
4826,1220,455,18,10,4,0,2020-01-04 20:18:53+00,,
4827,1220,457,18,10,4,1,2020-01-04 20:18:53+00,,
4848,1220,415,18,10,4,0,2020-01-04 20:47:50+00,,
4849,1220,457,18,10,4,0,2020-01-04 20:47:50+00,,
4850,1220,423,18,10,4,0,2020-01-04 20:47:50+00,,
4851,1220,425,18,10,4,1,2020-01-04 20:47:50+00,,
4852,1220,421,18,10,4,0,2020-01-04 20:47:50+00,,
4853,1220,317,18,10,2,0,2020-01-04 20:47:50+00,,
4854,1220,426,18,10,4,1,2020-01-04 20:47:50+00,,
4855,1220,459,18,10,4,0,2020-01-04 21:30:09+00,,
4856,1220,429,18,10,2,0,2020-01-04 21:30:09+00,,
4857,1220,416,18,10,2,0,2020-01-04 21:30:09+00,,
4858,1220,452,18,10,4,1,2020-01-04 21:30:09+00,,
4859,1220,431,18,10,4,0,2020-01-04 21:30:09+00,,
4860,1220,433,18,10,2,-1,2020-01-04 21:30:09+00,,
4861,1220,428,18,10,2,0,2020-01-04 21:30:09+00,,
4862,1220,421,18,10,4,0,2020-01-04 21:37:11+00,,
4863,1220,433,18,10,2,0,2020-01-04 21:37:11+00,,
4864,1220,438,18,10,2,0,2020-01-04 21:37:11+00,,
4865,1220,454,18,10,4,0,2020-01-04 21:37:11+00,,
4866,1220,435,18,10,3,0,2020-01-04 21:37:11+00,,
4867,1220,416,18,10,2,0,2020-01-04 21:37:11+00,,
4868,1220,459,18,10,4,1,2020-01-04 21:38:23+00,,
4869,1220,433,18,10,2,-1,2020-01-04 21:38:23+00,,
4870,1220,416,18,10,2,0,2020-01-04 21:38:23+00,,
4871,1220,436,18,10,4,0,2020-01-04 21:38:23+00,,
4872,1220,452,18,10,4,0,2020-01-04 21:38:23+00,,
4873,1220,455,18,10,4,1,2020-01-04 21:38:23+00,,
4874,1220,436,18,10,4,0,2020-01-04 21:50:14+00,,
4875,1220,313,18,10,2,0,2020-01-04 21:50:14+00,,
4876,1220,416,18,10,2,0,2020-01-04 21:50:14+00,,
4877,1220,459,18,10,4,0,2020-01-04 21:50:14+00,,
4878,1220,438,18,10,2,-1,2020-01-04 21:50:14+00,,
4879,1220,423,18,10,4,-1,2020-01-04 21:50:14+00,,
4880,1220,434,18,10,3,-1,2020-01-04 21:50:14+00,,
4881,1220,433,18,10,2,-1,2020-01-04 22:07:59+00,,
4882,1220,428,18,10,2,0,2020-01-04 22:07:59+00,,
4883,1220,317,18,10,2,-1,2020-01-04 22:07:59+00,,
4884,1220,454,18,10,4,-1,2020-01-04 22:07:59+00,,
4885,1220,435,18,10,3,0,2020-01-04 22:07:59+00,,
4886,1220,457,18,10,4,0,2020-01-04 22:07:59+00,,
4887,1220,423,18,10,4,0,2020-01-04 22:07:59+00,,
4888,972,313,18,10,2,-1,2020-01-05 03:40:06+00,,
4889,972,459,18,10,4,-1,2020-01-05 03:40:06+00,,
4890,972,434,18,10,3,-1,2020-01-05 03:40:06+00,,
4891,972,454,18,10,4,-1,2020-01-05 03:40:06+00,,
4892,972,422,18,10,4,-1,2020-01-05 03:40:06+00,,
4893,972,429,18,10,2,-1,2020-01-05 03:40:06+00,,
4894,972,415,18,10,4,-1,2020-01-05 03:40:06+00,,
4895,972,459,18,10,4,-1,2020-01-05 03:48:10+00,,
4896,972,426,18,10,4,-1,2020-01-05 03:48:10+00,,
4897,972,452,18,10,4,-1,2020-01-05 03:48:10+00,,
4898,972,429,18,10,2,-1,2020-01-05 03:48:10+00,,
4899,972,434,18,10,3,-1,2020-01-05 03:48:10+00,,
4900,972,428,18,10,2,-1,2020-01-05 03:48:10+00,,
4901,972,313,18,10,2,-1,2020-01-05 03:48:10+00,,
4902,1290,431,18,10,4,0,2020-01-05 04:18:23+00,,
4903,1290,429,18,10,2,0,2020-01-05 04:18:23+00,,
4904,1290,452,18,10,4,0,2020-01-05 04:18:23+00,,
4905,1290,425,18,10,4,0,2020-01-05 04:18:23+00,,
4906,1290,433,18,10,2,0,2020-01-05 04:18:23+00,,
4907,1290,421,18,10,4,0,2020-01-05 04:18:23+00,,
4908,1290,415,18,10,4,1,2020-01-05 04:18:23+00,,
4909,1179,376,18,11,5,1,2020-01-05 05:04:45+00,,
4910,1179,287,18,11,4,1,2020-01-05 05:04:45+00,,
4911,1179,377,18,11,5,1,2020-01-05 05:04:45+00,,
4912,1179,444,18,11,5,1,2020-01-05 05:04:45+00,,
4913,1179,785,18,11,3,1,2020-01-05 05:04:45+00,,
4914,1179,323,18,11,3,1,2020-01-05 05:04:45+00,,
4915,1179,383,18,11,3,1,2020-01-05 05:04:45+00,,
4916,1220,452,18,10,4,0,2020-01-05 05:37:15+00,,
4917,1220,317,18,10,2,0,2020-01-05 05:37:15+00,,
4918,1220,417,18,10,2,0,2020-01-05 05:37:15+00,,
4919,1220,438,18,10,2,0,2020-01-05 05:37:15+00,,
4920,1220,433,18,10,2,0,2020-01-05 05:37:15+00,,
4921,1220,453,18,10,4,0,2020-01-05 05:37:15+00,,
4922,1220,455,18,10,4,0,2020-01-05 05:37:15+00,,
4923,1220,459,18,10,4,0,2020-01-05 05:50:52+00,,
4924,1220,428,18,10,2,0,2020-01-05 05:50:52+00,,
4925,1220,438,18,10,2,1,2020-01-05 05:50:52+00,,
4926,1220,450,18,10,2,0,2020-01-05 05:50:52+00,,
4927,1220,423,18,10,4,1,2020-01-05 05:50:52+00,,
4928,1220,313,18,10,2,0,2020-01-05 05:50:52+00,,
4929,1220,417,18,10,2,-1,2020-01-05 05:50:52+00,,
4930,1220,438,18,10,2,0,2020-01-05 05:58:20+00,,
4931,1220,421,18,10,4,0,2020-01-05 05:58:20+00,,
4932,1220,433,18,10,2,0,2020-01-05 05:58:20+00,,
4933,1220,423,18,10,4,-1,2020-01-05 05:58:20+00,,
4934,1220,428,18,10,2,0,2020-01-05 05:58:20+00,,
4935,1220,415,18,10,4,0,2020-01-05 05:58:20+00,,
4936,1220,416,18,10,2,0,2020-01-05 05:58:20+00,,
4937,1220,454,18,10,4,1,2020-01-05 05:59:52+00,,
4938,1220,436,18,10,4,-1,2020-01-05 05:59:52+00,,
4939,1220,435,18,10,3,1,2020-01-05 05:59:52+00,,
4940,1220,459,18,10,4,-1,2020-01-05 05:59:52+00,,
4941,1220,438,18,10,2,0,2020-01-05 05:59:52+00,,
4942,1220,434,18,10,3,1,2020-01-05 05:59:52+00,,
4943,1220,453,18,10,4,-1,2020-01-05 05:59:52+00,,
4944,1220,450,18,10,2,1,2020-01-05 06:01:22+00,,
4945,1220,417,18,10,2,0,2020-01-05 06:01:22+00,,
4946,1220,431,18,10,4,1,2020-01-05 06:01:22+00,,
4947,1220,317,18,10,2,0,2020-01-05 06:01:22+00,,
4948,1220,428,18,10,2,0,2020-01-05 06:01:22+00,,
4949,1220,454,18,10,4,0,2020-01-05 06:01:22+00,,
4950,1220,417,18,10,2,0,2020-01-05 06:07:48+00,,
4951,1220,426,18,10,4,1,2020-01-05 06:07:48+00,,
4952,1220,434,18,10,3,0,2020-01-05 06:07:48+00,,
4953,1220,450,18,10,2,0,2020-01-05 06:07:48+00,,
4954,1220,421,18,10,4,0,2020-01-05 06:07:48+00,,
4955,1220,459,18,10,4,0,2020-01-05 06:07:48+00,,
4956,1220,438,18,10,2,0,2020-01-05 06:15:24+00,,
4957,1220,422,18,10,4,0,2020-01-05 06:15:24+00,,
4958,1220,452,18,10,4,0,2020-01-05 06:15:24+00,,
4959,1220,450,18,10,2,0,2020-01-05 06:15:24+00,,
4960,1220,434,18,10,3,-1,2020-01-05 06:15:24+00,,
4961,1220,433,18,10,2,0,2020-01-05 06:15:24+00,,
4962,1220,416,18,10,2,0,2020-01-05 06:15:24+00,,
4963,1220,317,18,10,2,0,2020-01-05 06:30:18+00,,
4964,1220,453,18,10,4,0,2020-01-05 06:30:18+00,,
4965,1220,425,18,10,4,0,2020-01-05 06:30:18+00,,
4966,1220,459,18,10,4,1,2020-01-05 06:30:18+00,,
4967,1220,436,18,10,4,0,2020-01-05 06:30:18+00,,
4968,1220,428,18,10,2,0,2020-01-05 06:30:18+00,,
4969,1220,454,18,10,4,0,2020-01-05 06:37:44+00,,
4970,1220,433,18,10,2,1,2020-01-05 06:37:44+00,,
4971,1220,416,18,10,2,0,2020-01-05 06:37:44+00,,
4972,1220,428,18,10,2,-1,2020-01-05 06:37:44+00,,
4973,1220,429,18,10,2,0,2020-01-05 06:37:44+00,,
4974,1220,457,18,10,4,0,2020-01-05 06:37:44+00,,
4975,1220,435,18,10,3,-1,2020-01-05 06:37:44+00,,
4976,465,443,18,11,5,0,2020-01-05 06:49:54+00,,
4977,465,784,18,11,5,1,2020-01-05 06:49:54+00,,
4978,465,296,18,11,5,0,2020-01-05 06:49:54+00,,
4979,465,291,18,11,3,0,2020-01-05 06:49:54+00,,
4980,465,319,18,11,2,0,2020-01-05 06:49:54+00,,
4981,465,375,18,11,4,0,2020-01-05 06:49:54+00,,
4982,465,287,18,11,4,1,2020-01-05 06:49:54+00,,
4983,1220,457,18,10,4,0,2020-01-05 06:59:10+00,,
4984,1220,435,18,10,3,0,2020-01-05 06:59:10+00,,
4985,1220,313,18,10,2,0,2020-01-05 06:59:10+00,,
4986,1220,452,18,10,4,0,2020-01-05 06:59:10+00,,
4987,1220,317,18,10,2,0,2020-01-05 06:59:10+00,,
4988,1220,438,18,10,2,0,2020-01-05 06:59:10+00,,
4989,1220,436,18,10,4,0,2020-01-05 06:59:10+00,,
4990,1070,452,18,10,4,1,2020-01-05 07:22:15+00,,
4991,1182,417,18,10,2,-1,2020-01-05 07:22:26+00,,
4992,1220,426,18,10,4,0,2020-01-05 07:27:25+00,,
4993,1220,417,18,10,2,-1,2020-01-05 07:27:25+00,,
4994,1220,459,18,10,4,0,2020-01-05 07:27:25+00,,
4995,1220,436,18,10,4,0,2020-01-05 07:27:25+00,,
4996,1220,452,18,10,4,1,2020-01-05 07:27:25+00,,
4997,1146,452,18,10,4,-1,2020-01-05 07:39:59+00,,
4998,1146,431,18,10,4,-1,2020-01-05 07:39:59+00,,
4999,1146,317,18,10,2,-1,2020-01-05 07:39:59+00,,
5000,1146,455,18,10,4,1,2020-01-05 07:39:59+00,,
5001,1146,459,18,10,4,-1,2020-01-05 07:39:59+00,,
5002,1146,434,18,10,3,-1,2020-01-05 07:39:59+00,,
5003,1146,425,18,10,4,-1,2020-01-05 07:39:59+00,,
5004,1146,317,18,10,2,-1,2020-01-05 07:58:59+00,,
5005,1146,429,18,10,2,-1,2020-01-05 07:58:59+00,,
5006,1146,428,18,10,2,-1,2020-01-05 07:58:59+00,,
5007,1146,452,18,10,4,0,2020-01-05 07:58:59+00,,
5008,1146,421,18,10,4,-1,2020-01-05 07:58:59+00,,
5009,1146,431,18,10,4,-1,2020-01-05 07:58:59+00,,
5010,1146,459,18,10,4,0,2020-01-05 07:58:59+00,,
5011,1182,313,18,10,2,-1,2020-01-05 08:23:52+00,,
5012,1182,422,18,10,4,1,2020-01-05 08:23:52+00,,
5013,1182,452,18,10,4,1,2020-01-05 08:23:52+00,,
5014,1182,438,18,10,2,-1,2020-01-05 08:23:52+00,,
5015,1220,431,18,10,4,-1,2020-01-05 08:29:06+00,,
5016,1220,417,18,10,2,0,2020-01-05 08:29:06+00,,
5017,1220,450,18,10,2,-1,2020-01-05 08:29:06+00,,
5018,1220,317,18,10,2,-1,2020-01-05 08:29:06+00,,
5019,1220,455,18,10,4,-1,2020-01-05 08:29:06+00,,
5020,1220,415,18,10,4,-1,2020-01-05 08:29:06+00,,
5021,1220,452,18,10,4,0,2020-01-05 08:29:06+00,,
5022,1321,241,18,,4,1,2020-01-05 08:36:16+00,,
5023,1220,423,18,10,4,1,2020-01-05 08:47:19+00,,
5024,1220,313,18,10,2,0,2020-01-05 08:47:19+00,,
5025,1220,417,18,10,2,0,2020-01-05 08:47:19+00,,
5026,1220,422,18,10,4,0,2020-01-05 08:47:19+00,,
5027,1220,436,18,10,4,0,2020-01-05 08:47:19+00,,
5028,1220,453,18,10,4,-1,2020-01-05 08:47:19+00,,
5029,1220,438,18,10,2,1,2020-01-05 08:51:10+00,,
5030,1220,425,18,10,4,0,2020-01-05 08:51:10+00,,
5031,1220,436,18,10,4,0,2020-01-05 08:51:10+00,,
5032,1220,435,18,10,3,-1,2020-01-05 08:51:10+00,,
5033,1220,453,18,10,4,1,2020-01-05 08:51:10+00,,
5034,1220,417,18,10,2,-1,2020-01-05 08:51:10+00,,
5035,1321,415,18,10,4,1,2020-01-05 09:07:31+00,,
5036,1324,317,18,10,2,0,2020-01-05 09:11:34+00,,
5037,1220,436,18,10,4,0,2020-01-05 09:14:04+00,,
5038,1220,450,18,10,2,1,2020-01-05 09:14:04+00,,
5039,1220,434,18,10,3,1,2020-01-05 09:14:04+00,,
5040,1220,429,18,10,2,0,2020-01-05 09:14:04+00,,
5041,1220,428,18,10,2,1,2020-01-05 09:14:04+00,,
5042,1220,431,18,10,4,-1,2020-01-05 09:24:22+00,,
5043,1220,429,18,10,2,1,2020-01-05 09:24:22+00,,
5044,1220,454,18,10,4,-1,2020-01-05 09:24:22+00,,
5045,1220,423,18,10,4,0,2020-01-05 09:24:22+00,,
5046,1220,459,18,10,4,-1,2020-01-05 09:24:22+00,,
5047,1220,426,18,10,4,0,2020-01-05 09:24:22+00,,
5048,1220,453,18,10,4,0,2020-01-05 09:24:22+00,,
5049,1220,450,18,10,2,-1,2020-01-05 09:28:27+00,,
5050,1220,433,18,10,2,1,2020-01-05 09:28:27+00,,
5051,1220,434,18,10,3,0,2020-01-05 09:28:27+00,,
5052,1220,452,18,10,4,0,2020-01-05 09:28:27+00,,
5053,1220,428,18,10,2,1,2020-01-05 09:28:27+00,,
5054,1220,417,18,10,2,0,2020-01-05 09:28:27+00,,
5055,1220,435,18,10,3,0,2020-01-05 09:28:27+00,,
5056,1220,423,18,10,4,0,2020-01-05 09:42:10+00,,
5071,1220,455,18,10,4,0,2020-01-05 09:46:43+00,,
5072,1220,453,18,10,4,0,2020-01-05 09:46:43+00,,
5073,1220,428,18,10,2,0,2020-01-05 09:46:43+00,,
5074,1220,426,18,10,4,-1,2020-01-05 09:46:43+00,,
5075,1220,425,18,10,4,1,2020-01-05 09:46:43+00,,
5076,1220,429,18,10,2,-1,2020-01-05 09:46:43+00,,
5082,1322,423,18,10,4,1,2020-01-05 10:04:43+00,,
5083,1322,452,18,10,4,1,2020-01-05 10:04:43+00,,
5084,1322,428,18,10,2,1,2020-01-05 10:04:43+00,,
5092,1196,428,18,10,2,1,2020-01-05 10:07:03+00,,
5093,1196,459,18,10,4,0,2020-01-05 10:07:03+00,,
5094,1196,434,18,10,3,0,2020-01-05 10:07:03+00,,
5095,1196,431,18,10,4,0,2020-01-05 10:07:03+00,,
5096,1196,453,18,10,4,0,2020-01-05 10:07:03+00,,
5097,1196,455,18,10,4,0,2020-01-05 10:07:03+00,,
5098,1196,433,18,10,2,1,2020-01-05 10:07:03+00,,
5099,1286,450,18,10,2,-1,2020-01-05 10:23:02+00,,
5100,1286,416,18,10,2,-1,2020-01-05 10:23:02+00,,
5101,1286,457,18,10,4,-1,2020-01-05 10:23:02+00,,
5102,1286,431,18,10,4,-1,2020-01-05 10:23:02+00,,
5103,1286,425,18,10,4,-1,2020-01-05 10:23:02+00,,
5104,1286,313,18,10,2,-1,2020-01-05 10:23:02+00,,
5105,1286,452,18,10,4,-1,2020-01-05 10:23:02+00,,
5106,1324,415,18,10,4,0,2020-01-05 10:27:27+00,,
5107,1324,438,18,10,2,1,2020-01-05 10:27:27+00,,
5108,1324,421,18,10,4,1,2020-01-05 10:27:27+00,,
5109,1324,431,18,10,4,1,2020-01-05 10:27:27+00,,
5110,1324,434,18,10,3,0,2020-01-05 10:27:27+00,,
5111,1324,313,18,10,2,1,2020-01-05 10:27:27+00,,
5112,1324,428,18,10,2,1,2020-01-05 10:27:27+00,,
5113,972,443,18,11,5,-1,2020-01-05 10:27:57+00,,
5114,972,375,18,11,4,-1,2020-01-05 10:27:57+00,,
5115,972,785,18,11,3,-1,2020-01-05 10:27:57+00,,
5116,972,376,18,11,5,-1,2020-01-05 10:27:57+00,,
5117,972,784,18,11,5,-1,2020-01-05 10:27:57+00,,
5118,972,277,18,11,3,-1,2020-01-05 10:27:57+00,,
5119,972,437,18,11,2,-1,2020-01-05 10:27:57+00,,
5120,1220,428,18,10,2,-1,2020-01-05 10:31:03+00,,
5121,1220,459,18,10,4,0,2020-01-05 10:31:03+00,,
5122,1220,453,18,10,4,0,2020-01-05 10:31:03+00,,
5123,1220,417,18,10,2,0,2020-01-05 10:31:03+00,,
5124,1220,317,18,10,2,-1,2020-01-05 10:31:03+00,,
5125,1220,457,18,10,4,0,2020-01-05 10:31:03+00,,
5126,1220,435,18,10,3,0,2020-01-05 10:31:03+00,,
5127,972,377,18,11,5,-1,2020-01-05 10:39:21+00,,
5128,972,444,18,11,5,-1,2020-01-05 10:39:21+00,,
5129,972,291,18,11,3,-1,2020-01-05 10:39:21+00,,
5130,972,321,18,11,3,-1,2020-01-05 10:39:21+00,,
5131,972,780,18,11,5,-1,2020-01-05 10:39:21+00,,
5132,972,324,18,11,4,-1,2020-01-05 10:39:21+00,,
5133,972,325,18,11,3,-1,2020-01-05 10:39:21+00,,
5134,1286,450,18,10,2,-1,2020-01-05 10:47:34+00,,
5135,1286,452,18,10,4,-1,2020-01-05 10:47:34+00,,
5136,1286,425,18,10,4,-1,2020-01-05 10:47:34+00,,
5137,1286,435,18,10,3,1,2020-01-05 10:47:34+00,,
5138,1286,426,18,10,4,-1,2020-01-05 10:47:34+00,,
5139,1286,455,18,10,4,-1,2020-01-05 10:47:34+00,,
5140,1286,431,18,10,4,-1,2020-01-05 10:47:34+00,,
5141,1220,431,18,10,4,0,2020-01-05 10:53:00+00,,
5142,1220,450,18,10,2,0,2020-01-05 10:53:00+00,,
5143,1220,422,18,10,4,0,2020-01-05 10:53:00+00,,
5144,1220,415,18,10,4,-1,2020-01-05 10:53:00+00,,
5145,1220,313,18,10,2,0,2020-01-05 10:53:00+00,,
5146,1220,433,18,10,2,0,2020-01-05 10:55:16+00,,
5147,1220,435,18,10,3,1,2020-01-05 10:55:16+00,,
5148,1220,453,18,10,4,1,2020-01-05 10:55:16+00,,
5149,1220,459,18,10,4,0,2020-01-05 10:55:16+00,,
5150,1220,421,18,10,4,0,2020-01-05 10:55:16+00,,
5151,1220,457,18,10,4,0,2020-01-05 10:55:16+00,,
5152,1220,317,18,10,2,0,2020-01-05 10:55:16+00,,
5153,1220,433,18,10,2,0,2020-01-05 11:02:37+00,,
5154,1220,435,18,10,3,1,2020-01-05 11:02:37+00,,
5155,1220,423,18,10,4,0,2020-01-05 11:02:37+00,,
5156,1220,438,18,10,2,1,2020-01-05 11:02:37+00,,
5157,1220,454,18,10,4,1,2020-01-05 11:02:37+00,,
5158,1220,457,18,10,4,1,2020-01-05 11:02:37+00,,
5159,1220,434,18,10,3,0,2020-01-05 11:02:37+00,,
5160,1220,425,18,10,4,-1,2020-01-05 11:17:10+00,,
5161,1220,450,18,10,2,0,2020-01-05 11:17:10+00,,
5162,1220,416,18,10,2,0,2020-01-05 11:17:10+00,,
5163,1220,438,18,10,2,-1,2020-01-05 11:17:10+00,,
5164,1220,426,18,10,4,0,2020-01-05 11:17:10+00,,
5165,1220,415,18,10,4,0,2020-01-05 11:17:10+00,,
5166,1220,455,18,10,4,0,2020-01-05 11:17:10+00,,
5167,1322,452,18,10,4,1,2020-01-05 11:17:48+00,,
5168,1286,416,18,10,2,-1,2020-01-05 11:26:41+00,,
5169,1286,438,18,10,2,-1,2020-01-05 11:26:41+00,,
5170,1286,429,18,10,2,-1,2020-01-05 11:26:41+00,,
5171,1286,422,18,10,4,-1,2020-01-05 11:26:41+00,,
5172,1286,317,18,10,2,-1,2020-01-05 11:26:41+00,,
5173,1286,433,18,10,2,-1,2020-01-05 11:26:41+00,,
5174,1286,434,18,10,3,1,2020-01-05 11:26:41+00,,
5175,1286,422,18,10,4,-1,2020-01-05 11:33:44+00,,
5176,1286,429,18,10,2,-1,2020-01-05 11:33:44+00,,
5177,1286,454,18,10,4,-1,2020-01-05 11:33:44+00,,
5178,1286,450,18,10,2,-1,2020-01-05 11:33:44+00,,
5179,1286,423,18,10,4,-1,2020-01-05 11:33:44+00,,
5180,1286,428,18,10,2,-1,2020-01-05 11:33:44+00,,
5181,1286,415,18,10,4,-1,2020-01-05 11:33:44+00,,
5182,1286,317,18,10,2,-1,2020-01-05 11:51:06+00,,
